"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isProductPageReviewFromOtherCountry","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value"
"United States",,"2025-05-18",,"allStars","https://www.amazon.com/Lost-Lands-Paul-W-S-Anderson/dp/B0F4L2GMR8/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_32/132-8474279-2690144?pd_rd_w=nXnAp&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=E71P0P69FXGGSEE6JA4D&pd_rd_wg=tWL4x&pd_rd_r=f310f8e3-8561-4a99-bb98-cea39b07e1ac&pd_rd_i=B0F4L2GMR8&psc=1","false","false","false","2",,,"B0F4L2GMR8","B0F4L2GMR8","5",,"Awesome pulp flick. There's a train with a tank welded onto it. Know what you're going in for and you'll have a good time.","R3D2OMMM1TOD0H",,"Milla Jovich Turns Into a Raven","https://www.amazon.com/gp/customer-reviews/R3D2OMMM1TOD0H/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F4L2GMR8","Reviewed in the United States on May 18, 2025",,,"amzn1.account.AFTF73UZJSNE56AW3G5YWVG4VJLA","https://www.amazon.com/gp/profile/amzn1.account.AFTF73UZJSNE56AW3G5YWVG4VJLA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0F4L2GMR8",,,,
"United States",,"2025-04-29",,"allStars","https://www.amazon.com/Lost-Lands-Paul-W-S-Anderson/dp/B0F4L2GMR8/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_32/132-8474279-2690144?pd_rd_w=nXnAp&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=E71P0P69FXGGSEE6JA4D&pd_rd_wg=tWL4x&pd_rd_r=f310f8e3-8561-4a99-bb98-cea39b07e1ac&pd_rd_i=B0F4L2GMR8&psc=1","false","false","false","3",,,"B0F4L2GMR8","B0F4L2GMR8","1",,"#InTheLostLands0 (Out of 5)Directed by Paul W. S. Anderson from a screenplay by Constantin Werner from story by Anderson and Constantin Werner (Based on ""In the Lost Lands"" by George R. R. Martin) about a witch that travels to the Lost Lands in search of a magical power that allows a person to transform into a werewolf….yawn.Everything about this movie is predictable. The dialogue is hysterical. It plays like a very bad Tele-Novella complete with static and stoic lines, cliché’s of close-up and forced relationships. It was so bad it was not only boring, but funny to watch. And not in the good way.Starring Dave Bautista and Milla Jovovich (both a VERY big yawn) the film has no meat, no real original purpose. I think it is trying to be a weirdly produced, but bad copy of a “Mad Max” -like movie – without an original story, characters or point to the society created in this world. The film is gritty and completely looks CG’d throughout by cinematographer Glen MacPherson and faded cuts and wipes from editor Niven Howie don’t help the dull pace. A very artificial looking and feeling film. Even the music by Paul Haslinger was weirdly intense out of context to what the visuals were.Hard, super-duper pass on this one…Lorenzo M","R2VVERA4OTQYPY","3 people found this helpful","OMG. Why? Just Why? Completely CG Sets, Environments And A Tele Novella Story","https://www.amazon.com/gp/customer-reviews/R2VVERA4OTQYPY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F4L2GMR8","Reviewed in the United States on April 29, 2025",,,"amzn1.account.AFKAHC57K3RYJZVNN7JASNYPURUQ","https://www.amazon.com/gp/profile/amzn1.account.AFKAHC57K3RYJZVNN7JASNYPURUQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0F4L2GMR8",,,,
"United States",,"2024-10-18",,"allStars","https://www.amazon.com/Dr-Jills-Foot-Pads-YJ44-9071/dp/B0CSTFY5BX/ref=sr_1_113_sspa?dib=eyJ2IjoiMSJ9.-DhXx1M73NfQJxBfcp9LfJPb81bDXGr1I6Hr8QzElcA.vt1y6IuKb_YOd_wBw2SPS6Z8BlfIQ-V49bXVbsX7gEc&dib_tag=se&qid=1748796423&s=hpc-intl-ship&sr=1-113-spons&xpid=Sm4vfoLPKxxG9&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&psc=1","false","false","true","1",,,"B0CSTFY5BX","B0CSTFY5BX","5",,"Have a corn on the inside of my toe rubbing against the adjacent toe…just slide this ‘pork chop’ in between the two affected toes and it cushions the area … once again, pain free.","RVVAYK22JXO5R",,"Pain free","https://www.amazon.com/gp/customer-reviews/RVVAYK22JXO5R/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CSTFY5BX","Reviewed in the United States on October 18, 2024",,,"amzn1.account.AHFZIMCLONL22A6SW32G5ZDOKK6A","https://www.amazon.com/gp/profile/amzn1.account.AHFZIMCLONL22A6SW32G5ZDOKK6A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0CSTFY5BX",,,,
"United States",,"2009-02-09",,"allStars","https://www.amazon.com/Strategy-Challenges-Collection-Jewel-Version/dp/B000063LGK/ref=sr_1_33?dib=eyJ2IjoiMSJ9.A1O5ep5cXPg4ig3cXXbDH7jRqb7hsFWc4tYtFzZmTFu3E1Ho0UAmlAbuGFDRMLdwkGucxLLyiTVfhPgSk-Vk3Q.d67CXpe0tV4By4BVzt4MMl3gYPGbCTr6-hVA0FAVMsM&dib_tag=se&qid=1748805237&rnid=16225016011&s=videogames&sr=1-33&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","1",,,"B000063LGK","B000063LGK","1",,"The description says only XP and Vista won't work, but their website includes 2000 as well.  Very disappointed.  As for the game itself, I can't comment, but I doubt that there are many PC with a Windows version below 2000.","R2HGVPAYM67487","One person found this helpful","Does not work with Windows 2000","https://www.amazon.com/gp/customer-reviews/R2HGVPAYM67487/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000063LGK","Reviewed in the United States on February 9, 2009",,,"amzn1.account.AFN2BCQHPJNPEA7L7VT7YKMHTLOA","https://www.amazon.com/gp/profile/amzn1.account.AFN2BCQHPJNPEA7L7VT7YKMHTLOA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000063LGK",,,,
"United States",,"2013-04-16",,"allStars","https://www.amazon.com/Strategy-Challenges-Collection-Jewel-Version/dp/B000063LGK/ref=sr_1_33?dib=eyJ2IjoiMSJ9.A1O5ep5cXPg4ig3cXXbDH7jRqb7hsFWc4tYtFzZmTFu3E1Ho0UAmlAbuGFDRMLdwkGucxLLyiTVfhPgSk-Vk3Q.d67CXpe0tV4By4BVzt4MMl3gYPGbCTr6-hVA0FAVMsM&dib_tag=se&qid=1748805237&rnid=16225016011&s=videogames&sr=1-33&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","2",,,"B000063LGK","B000063LGK","3",,"I had this software when I was younger and really enjoyed the games on it. HOWEVER! THIS VERSION WILL NOT RUN IN WINDOWS 2000 OR NEWER. It won't even complete setup when it sees you have a more recent OS.It's only $3.00, so it's not worth getting in a twist about for me at this point, but I was really looking forward to playing it, and it's completely incompatible with my OS. So.If you have an older computer, the games are great fun - or at least, I remember them being so - but given that every computer I have access to is Windows 7 or 8, I'm pretty much out of luck here.","R3ITC2L9EH22U","2 people found this helpful","WARNING","https://www.amazon.com/gp/customer-reviews/R3ITC2L9EH22U/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000063LGK","Reviewed in the United States on April 16, 2013",,,"amzn1.account.AE4GWBSICNP4SWJIWBEJ5KDLXRCA","https://www.amazon.com/gp/profile/amzn1.account.AE4GWBSICNP4SWJIWBEJ5KDLXRCA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000063LGK",,,,
"United States",,"2007-03-21",,"allStars","https://www.amazon.com/Strategy-Challenges-Collection-Jewel-Version/dp/B000063LGK/ref=sr_1_33?dib=eyJ2IjoiMSJ9.A1O5ep5cXPg4ig3cXXbDH7jRqb7hsFWc4tYtFzZmTFu3E1Ho0UAmlAbuGFDRMLdwkGucxLLyiTVfhPgSk-Vk3Q.d67CXpe0tV4By4BVzt4MMl3gYPGbCTr6-hVA0FAVMsM&dib_tag=se&qid=1748805237&rnid=16225016011&s=videogames&sr=1-33&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","false","3",,,"B000063LGK","B000063LGK","4",,"This software has been good for kids and also for adults with disabilities.  There is a good help section, a way to play with himts and it can get pretty hard if you do well.  Not a lot of reading, so it works for those who might not be strong readers, but want a strategy challenge! Works well with either Mac or Win","R2F0HKPHV5WUYB","2 people found this helpful","Problem solving strategy","https://www.amazon.com/gp/customer-reviews/R2F0HKPHV5WUYB/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000063LGK","Reviewed in the United States on March 21, 2007",,,"amzn1.account.AEINX4V6VXXFFVLAA73Z7EOP2JAQ","https://www.amazon.com/gp/profile/amzn1.account.AEINX4V6VXXFFVLAA73Z7EOP2JAQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000063LGK",,,,
"United States",,"2002-07-17",,"allStars","https://www.amazon.com/Strategy-Challenges-Collection-Jewel-Version/dp/B000063LGK/ref=sr_1_33?dib=eyJ2IjoiMSJ9.A1O5ep5cXPg4ig3cXXbDH7jRqb7hsFWc4tYtFzZmTFu3E1Ho0UAmlAbuGFDRMLdwkGucxLLyiTVfhPgSk-Vk3Q.d67CXpe0tV4By4BVzt4MMl3gYPGbCTr6-hVA0FAVMsM&dib_tag=se&qid=1748805237&rnid=16225016011&s=videogames&sr=1-33&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","false","4",,,"B000063LGK","B000063LGK","5",,"It is amazing to think of what all a student can learn and do with this piece of software.  I have used this program with students with and without disabilities, integrated it into a History/Social Studies Unit where students travel around the world and learn about different cultures.  Students learn how to think ahead, can play the computer, or can play against another student.  There are different difficulty levels, that I found myself as an adult being challenged.  I found this to be fun and engaging, and a great way to get kids thinking!","R1HE772QXRYBLQ","25 people found this helpful","Learning and challenging all in one!","https://www.amazon.com/gp/customer-reviews/R1HE772QXRYBLQ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000063LGK","Reviewed in the United States on July 17, 2002",,,"amzn1.account.AGVCCAQGXJ26ZPI46CZWXLLY5H7Q","https://www.amazon.com/gp/profile/amzn1.account.AGVCCAQGXJ26ZPI46CZWXLLY5H7Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000063LGK",,,,
"United States",,"2015-12-01",,"allStars","https://www.amazon.com/Strategy-Challenges-Collection-Jewel-Version/dp/B000063LGK/ref=sr_1_33?dib=eyJ2IjoiMSJ9.A1O5ep5cXPg4ig3cXXbDH7jRqb7hsFWc4tYtFzZmTFu3E1Ho0UAmlAbuGFDRMLdwkGucxLLyiTVfhPgSk-Vk3Q.d67CXpe0tV4By4BVzt4MMl3gYPGbCTr6-hVA0FAVMsM&dib_tag=se&qid=1748805237&rnid=16225016011&s=videogames&sr=1-33&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","5",,,"B000063LGK","B000063LGK","1",,"I could not use this product on my computer....for older computers.  Money wasted!","R3EIFCKPM1PSXY",,"Money wasted!","https://www.amazon.com/gp/customer-reviews/R3EIFCKPM1PSXY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000063LGK","Reviewed in the United States on December 1, 2015",,,"amzn1.account.AGPQGQDDZYSME57M254EF5U7MKZQ","https://www.amazon.com/gp/profile/amzn1.account.AGPQGQDDZYSME57M254EF5U7MKZQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000063LGK",,,,
"United States",,"2010-08-20",,"allStars","https://www.amazon.com/Chief-Architect-045-PP-CAN-Picture-Painter/dp/B0009T2SDE/ref=sr_1_55?dib=eyJ2IjoiMSJ9.xI5O-_WeXZ8A__p_Oxrsn59EiWf89YmHd2P_KlRdRNlZPzSJsH_r71TDpl6tIdj5iS25ycWMnaRHpzwI7yex-KHjF_QswGAL8ecCmd8pLgQfwRzo13Dj5gVa8wZurQb2AafWbhO9CxJcWSnfJXy5ZxmhYBLRe2MpqNkNdxb11Co.Y-rjUoOEg7LR1-svimZjA4x4sjllIn0TXbSnQC4MYJg&dib_tag=se&qid=1748805259&rnid=16225016011&s=videogames&sr=1-55&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","1",,,"B0009T2SDE","B0009T2SDE","1",,"Unfortunately, the software did not work, but I communicated with the seller and she was always very prompt and positive in her responses. Seller gave me a full refund plus the cost of the shipping back! That's commitment! I would definitely buy from her again.","R1M6C6Q5SKYNP",,"Pleased with the transaction in general","https://www.amazon.com/gp/customer-reviews/R1M6C6Q5SKYNP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0009T2SDE","Reviewed in the United States on August 20, 2010",,,"amzn1.account.AHW4MSXAJDRLP6QNDZVE6UYOL5RQ","https://www.amazon.com/gp/profile/amzn1.account.AHW4MSXAJDRLP6QNDZVE6UYOL5RQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0009T2SDE",,,,
"United States",,"2018-03-21",,"allStars","https://www.amazon.com/Chief-Architect-045-PP-CAN-Picture-Painter/dp/B0009T2SDE/ref=sr_1_55?dib=eyJ2IjoiMSJ9.xI5O-_WeXZ8A__p_Oxrsn59EiWf89YmHd2P_KlRdRNlZPzSJsH_r71TDpl6tIdj5iS25ycWMnaRHpzwI7yex-KHjF_QswGAL8ecCmd8pLgQfwRzo13Dj5gVa8wZurQb2AafWbhO9CxJcWSnfJXy5ZxmhYBLRe2MpqNkNdxb11Co.Y-rjUoOEg7LR1-svimZjA4x4sjllIn0TXbSnQC4MYJg&dib_tag=se&qid=1748805259&rnid=16225016011&s=videogames&sr=1-55&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","2",,,"B0009T2SDE","B0009T2SDE","4",,"Great basic program. I used it to be able to show a customer some options with her wall paint, cabinet colors, and exposed beam colors. I didn't have time to learn an intricate computer program so I quick ordered this one. It manages the basics and gives you the general idea of what a room will look like. The directions that came with it were well written and to the point. I do wish that I was able to upload my own patterns to use though as I was trying to add a tile backsplash and could only use the large brick patterns available.. just looks kind of silly. I would definitely recommend this for a beginner.","R8MXH4A8NCYED",,"great beginner program","https://www.amazon.com/gp/customer-reviews/R8MXH4A8NCYED/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0009T2SDE","Reviewed in the United States on March 21, 2018",,,"amzn1.account.AGAN27O75HD3DWTHXCQQQ7E54KXA","https://www.amazon.com/gp/profile/amzn1.account.AGAN27O75HD3DWTHXCQQQ7E54KXA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0009T2SDE",,,,
"United States",,"2014-08-21",,"allStars","https://www.amazon.com/Chief-Architect-045-PP-CAN-Picture-Painter/dp/B0009T2SDE/ref=sr_1_55?dib=eyJ2IjoiMSJ9.xI5O-_WeXZ8A__p_Oxrsn59EiWf89YmHd2P_KlRdRNlZPzSJsH_r71TDpl6tIdj5iS25ycWMnaRHpzwI7yex-KHjF_QswGAL8ecCmd8pLgQfwRzo13Dj5gVa8wZurQb2AafWbhO9CxJcWSnfJXy5ZxmhYBLRe2MpqNkNdxb11Co.Y-rjUoOEg7LR1-svimZjA4x4sjllIn0TXbSnQC4MYJg&dib_tag=se&qid=1748805259&rnid=16225016011&s=videogames&sr=1-55&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","3",,,"B0009T2SDE","B0009T2SDE","5",,"Very helpful","R3G7WJEF68493V",,"Five Stars","https://www.amazon.com/gp/customer-reviews/R3G7WJEF68493V/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0009T2SDE","Reviewed in the United States on August 21, 2014",,,"amzn1.account.AFQ7RI6TTTFACPHKU2L7IKQMFDIA","https://www.amazon.com/gp/profile/amzn1.account.AFQ7RI6TTTFACPHKU2L7IKQMFDIA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0009T2SDE",,,,
"United States",,"2006-09-29",,"allStars","https://www.amazon.com/Chief-Architect-045-PP-CAN-Picture-Painter/dp/B0009T2SDE/ref=sr_1_55?dib=eyJ2IjoiMSJ9.xI5O-_WeXZ8A__p_Oxrsn59EiWf89YmHd2P_KlRdRNlZPzSJsH_r71TDpl6tIdj5iS25ycWMnaRHpzwI7yex-KHjF_QswGAL8ecCmd8pLgQfwRzo13Dj5gVa8wZurQb2AafWbhO9CxJcWSnfJXy5ZxmhYBLRe2MpqNkNdxb11Co.Y-rjUoOEg7LR1-svimZjA4x4sjllIn0TXbSnQC4MYJg&dib_tag=se&qid=1748805259&rnid=16225016011&s=videogames&sr=1-55&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","false","4",,,"B0009T2SDE","B0009T2SDE","4",,"This is a very nice product.  Chosing what you want to paint or change is very simple.  It installed easily and is quite simple to learn.My dislikes are that you do not have the option of manually adjusting the color tone.  Many of the colors appear to be one color in the color selection panel but are much lighter when placed on the project.  It would be nice to be able to manually darken or bighten the color.  Because I was limited to the color selections they offer, I was not able to find the right color for my kitchen.","R34R7163QVLHT","8 people found this helpful","nice product but not 5 star","https://www.amazon.com/gp/customer-reviews/R34R7163QVLHT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0009T2SDE","Reviewed in the United States on September 29, 2006",,,"amzn1.account.AHLRGXEV2NBR2ZTEY3YRZEFQWNGQ","https://www.amazon.com/gp/profile/amzn1.account.AHLRGXEV2NBR2ZTEY3YRZEFQWNGQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0009T2SDE",,,,
"United States",,"2009-07-28",,"allStars","https://www.amazon.com/Chief-Architect-045-PP-CAN-Picture-Painter/dp/B0009T2SDE/ref=sr_1_55?dib=eyJ2IjoiMSJ9.xI5O-_WeXZ8A__p_Oxrsn59EiWf89YmHd2P_KlRdRNlZPzSJsH_r71TDpl6tIdj5iS25ycWMnaRHpzwI7yex-KHjF_QswGAL8ecCmd8pLgQfwRzo13Dj5gVa8wZurQb2AafWbhO9CxJcWSnfJXy5ZxmhYBLRe2MpqNkNdxb11Co.Y-rjUoOEg7LR1-svimZjA4x4sjllIn0TXbSnQC4MYJg&dib_tag=se&qid=1748805259&rnid=16225016011&s=videogames&sr=1-55&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","false","5",,,"B0009T2SDE","B0009T2SDE","5",,"This is not the tool you need if you are thinking of room/space additions to a home; it is the ultimate tool for seeing different colors and materials on an existing home or other building; all you need is a digital photo image.You import a photograph into the software and then you can see that same photograph with different wall materials, roof materials and more, all at your choice.People who own Roofing companies can show prospective clients what thier structure will look like with different roof materials and colors instantly, painting and siding contractors can do the same with exterior walls AND it is easy to learn and use.David Jefferson PotterAustin, Texas","R18R4IJQZ0JLO7","2 people found this helpful","The ultimate 'What If"" tool for the home owner and Home Improver","https://www.amazon.com/gp/customer-reviews/R18R4IJQZ0JLO7/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0009T2SDE","Reviewed in the United States on July 28, 2009",,,"amzn1.account.AEZGCKUNEBL3GUND5BDZI3DXSMFQ","https://www.amazon.com/gp/profile/amzn1.account.AEZGCKUNEBL3GUND5BDZI3DXSMFQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0009T2SDE",,,,
"United States",,"2014-04-16",,"allStars","https://www.amazon.com/Adventure-Workshop-1st-3rd-Personalized-Treasure/dp/B0001GU760/ref=sr_1_69?dib=eyJ2IjoiMSJ9.wFa2qbPOwdFMpn6BGcobjm8ekC4WWy944_-KtV2IFn3pzBK4WKuP4Vpk_FSd-h7h7fqAbqVCcDQ38evStGe4aQ.SsZYdHBtCH0z-9kTqbpVxcOZT64FhZtzm8Wu1izO7bA&dib_tag=se&qid=1748805292&rnid=16225016011&s=videogames&sr=1-69&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","1",,,"B0001GU760","B0001GU760","1",,"could not get it to work on my computer.  not the computer because I purchased others at the same time and they work.  I've tried several times and it just doesn't work.","R2CKLPEZFTNAXI","One person found this helpful","adventure workshop","https://www.amazon.com/gp/customer-reviews/R2CKLPEZFTNAXI/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0001GU760","Reviewed in the United States on April 16, 2014",,,"amzn1.account.AGXCKHIROTX2MBSVMNI2DLM45PSA","https://www.amazon.com/gp/profile/amzn1.account.AGXCKHIROTX2MBSVMNI2DLM45PSA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0001GU760",,,,
"United States",,"2007-01-06",,"allStars","https://www.amazon.com/Adventure-Workshop-1st-3rd-Personalized-Treasure/dp/B0001GU760/ref=sr_1_69?dib=eyJ2IjoiMSJ9.wFa2qbPOwdFMpn6BGcobjm8ekC4WWy944_-KtV2IFn3pzBK4WKuP4Vpk_FSd-h7h7fqAbqVCcDQ38evStGe4aQ.SsZYdHBtCH0z-9kTqbpVxcOZT64FhZtzm8Wu1izO7bA&dib_tag=se&qid=1748805292&rnid=16225016011&s=videogames&sr=1-69&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","2",,,"B0001GU760","B0001GU760","5",,"It's a really great educational game and strategy for kids and adults.  It helps them to recognize, remember, count, colors, etc.  I bought it for my nephews and they love it.  I highly recommend this to everyone under 13 years old (and up).  Thank you","RDX0XWHLUJRBE",,"Treasure Cove","https://www.amazon.com/gp/customer-reviews/RDX0XWHLUJRBE/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0001GU760","Reviewed in the United States on January 6, 2007",,,"amzn1.account.AH6MLJ5FUKY4YYGGRQCGVMZARIAA","https://www.amazon.com/gp/profile/amzn1.account.AH6MLJ5FUKY4YYGGRQCGVMZARIAA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0001GU760",,,,
"United States",,"2005-08-10",,"allStars","https://www.amazon.com/Adventure-Workshop-1st-3rd-Personalized-Treasure/dp/B0001GU760/ref=sr_1_69?dib=eyJ2IjoiMSJ9.wFa2qbPOwdFMpn6BGcobjm8ekC4WWy944_-KtV2IFn3pzBK4WKuP4Vpk_FSd-h7h7fqAbqVCcDQ38evStGe4aQ.SsZYdHBtCH0z-9kTqbpVxcOZT64FhZtzm8Wu1izO7bA&dib_tag=se&qid=1748805292&rnid=16225016011&s=videogames&sr=1-69&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","false","3",,,"B0001GU760","B0001GU760","1",,"This the worst I have ever seen. It consists of four CDs ecah with a separate program and no documentation. No menus and no way to navigate through the programs which are not integrated. The programs are progressive in that each user must start at the most basic level and progress. For a kindergartener, this may be alright but a student in a higher grade would be bored to ddath. The games are much too slow that much time is wasted. The only good program in this is the Art program which is excellent. Moreover, the installation programs do not copy the files off the CDs onto the hard disk so that the correct CD must be inserted each time the child wants to use the program. I sent the one I purchased bact to the Learning Company for a refund.","R35Y5BUJ5YO793","11 people found this helpful","Terrible program","https://www.amazon.com/gp/customer-reviews/R35Y5BUJ5YO793/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0001GU760","Reviewed in the United States on August 10, 2005",,,"amzn1.account.AEBJJCPIJNJK4VTXGPM7QOKNRXGQ","https://www.amazon.com/gp/profile/amzn1.account.AEBJJCPIJNJK4VTXGPM7QOKNRXGQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0001GU760",,,,
"United States",,"2014-07-09",,"allStars","https://www.amazon.com/Dinosaur-Hunter-2-1-Old-Version/dp/B000M3K276/ref=sr_1_50?dib=eyJ2IjoiMSJ9.xI5O-_WeXZ8A__p_Oxrsn59EiWf89YmHd2P_KlRdRNlZPzSJsH_r71TDpl6tIdj5iS25ycWMnaRHpzwI7yex-KHjF_QswGAL8ecCmd8pLgQfwRzo13Dj5gVa8wZurQb2AafWbhO9CxJcWSnfJXy5ZxmhYBLRe2MpqNkNdxb11Co.Y-rjUoOEg7LR1-svimZjA4x4sjllIn0TXbSnQC4MYJg&dib_tag=se&qid=1748805259&rnid=16225016011&s=videogames&sr=1-50&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","false","1",,,"B000M3K276","B000M3K276","2",,"This game takes place in a museum, which is hard to navigate. The educational tidbits (things you read) are very hard to find, and this game is supposed to be ""Dinosaur Hunter,"" not ""Treasure Hunt.""","R15ALH67902X5I",,"Dinosaur Hunter","https://www.amazon.com/gp/customer-reviews/R15ALH67902X5I/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000M3K276","Reviewed in the United States on July 9, 2014",,,"amzn1.account.AHUCRDPELSOWC2DQ75YLSQDTADXA","https://www.amazon.com/gp/profile/amzn1.account.AHUCRDPELSOWC2DQ75YLSQDTADXA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000M3K276",,,,
"United States",,"2007-09-21",,"allStars","https://www.amazon.com/Audubons-Birds-Multi-media-DOS-MAC/dp/B000LIQU6E/ref=sr_1_51?dib=eyJ2IjoiMSJ9.xI5O-_WeXZ8A__p_Oxrsn59EiWf89YmHd2P_KlRdRNlZPzSJsH_r71TDpl6tIdj5iS25ycWMnaRHpzwI7yex-KHjF_QswGAL8ecCmd8pLgQfwRzo13Dj5gVa8wZurQb2AafWbhO9CxJcWSnfJXy5ZxmhYBLRe2MpqNkNdxb11Co.Y-rjUoOEg7LR1-svimZjA4x4sjllIn0TXbSnQC4MYJg&dib_tag=se&qid=1748805259&rnid=16225016011&s=videogames&sr=1-51&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","1",,,"B000LIQU6E","B000LIQU6E","2",,"I know Audubon has done some really great stuff, but this is not one of 'em. I do not recommend this for anyone, unless you have a really primitive computer (not meaning ""simple,"" but ""old""). I can't get XP to work with it at all, and even on my Mac it's a real struggle to get anything at all out of it.","R19QPMXNWQ6I44",,"Let down","https://www.amazon.com/gp/customer-reviews/R19QPMXNWQ6I44/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000LIQU6E","Reviewed in the United States on September 21, 2007",,,"amzn1.account.AHZEUEIQVHR2XSARFZSFKIBIFUDQ","https://www.amazon.com/gp/profile/amzn1.account.AHZEUEIQVHR2XSARFZSFKIBIFUDQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000LIQU6E",,,,
